%
Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.
%

GROUP CREATE bit_num[31..0] = bit_num[31] bit_num[30] bit_num[29] bit_num[28] bit_num[27] bit_num[26] bit_num[25] bit_num[24] bit_num[23] bit_num[22] bit_num[21] bit_num[20] bit_num[19] bit_num[18] bit_num[17] bit_num[16] bit_num[15] bit_num[14] bit_num[13] bit_num[12] bit_num[11] bit_num[10] bit_num[9] bit_num[8] bit_num[7] bit_num[6] bit_num[5] bit_num[4] bit_num[3] bit_num[2] bit_num[1] bit_num[0] ;
INPUTS CLK_10M;
OUTPUTS GSCLK state.0000 state.0001 state.0010 state.0011 state.0100 state.0101 state.0110 state.1000 state.1001 LAT SCLK SDOs[0] SDOs[1] SDOs[2] SDOs[3] bit_num[31..0];
UNIT ns;
RADIX HEX;
PATTERN
            0.0> 0 = X X X X X X X X X X X X X X X X XXXXXXXX 
3733500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000BA 
3734000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000BA 
3734500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000BA 
3735000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000BA 
3735500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B9 
3736000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B9 
3736500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000B9 
3737000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000B9 
3737500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000B8 
3738000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000B8 
3738500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B8 
3739000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B8 
3739500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B7 
3740000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B7 
3740500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B7 
3741000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B7 
3741500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B6 
3742000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B6 
3742500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B6 
3743000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B6 
3743500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B5 
3744000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B5 
3744500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B5 
3745000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B5 
3745500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B4 
3746000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B4 
3746500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000B4 
3747000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000B4 
3747500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000B3 
3748000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000B3 
3748500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B3 
3749000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B3 
3749500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B2 
3750000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B2 
3750500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000B2 
3751000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000B2 
3751500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000B1 
3752000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000B1 
3752500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B1 
3753000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B1 
3753500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B0 
3754000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000B0 
3754500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B0 
3755000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000B0 
3755500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AF 
3756000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AF 
3756500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AF 
3757000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AF 
3757500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AE 
3758000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AE 
3758500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AE 
3759000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AE 
3759500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AD 
3760000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AD 
3760500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000AD 
3761000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000AD 
3761500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000AC 
3762000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000AC 
3762500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AC 
3763000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AC 
3763500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AB 
3764000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000AB 
3764500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000AB 
3765000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000AB 
3765500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000AA 
3766000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000AA 
3766500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AA 
3767000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000AA 
3767500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A9 
3768000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A9 
3768500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A9 
3769000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A9 
3769500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A8 
3770000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A8 
3770500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A8 
3771000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A8 
3771500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A7 
3772000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A7 
3772500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A7 
3773000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A7 
3773500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A6 
3774000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A6 
3774500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000A6 
3775000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000A6 
3775500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000A5 
3776000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000A5 
3776500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A5 
3777000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A5 
3777500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A4 
3778000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A4 
3778500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000A4 
3779000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 000000A4 
3779500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000A3 
3780000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 000000A3 
3780500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A3 
3781000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A3 
3781500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A2 
3782000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A2 
3782500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A2 
3783000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A2 
3783500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A1 
3784000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A1 
3784500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A1 
3785000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A1 
3785500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A0 
3786000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 000000A0 
3786500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A0 
3787000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 000000A0 
3787500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009F 
3788000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009F 
3788500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000009F 
3789000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000009F 
3789500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000009E 
3790000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000009E 
3790500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009E 
3791000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009E 
3791500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009D 
3792000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009D 
3792500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000009D 
3793000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000009D 
3793500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000009C 
3794000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000009C 
3794500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009C 
3795000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009C 
3795500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009B 
3796000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009B 
3796500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009B 
3797000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009B 
3797500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009A 
3798000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000009A 
3798500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009A 
3799000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000009A 
3799500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000099 
3800000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000099 
3800500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000099 
3801000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000099 
3801500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000098 
3802000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000098 
3802500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000098 
3803000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000098 
3803500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000097 
3804000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000097 
3804500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000097 
3805000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000097 
3805500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000096 
3806000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000096 
3806500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000096 
3807000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000096 
3807500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000095 
3808000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000095 
3808500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000095 
3809000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000095 
3809500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000094 
3810000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000094 
3810500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000094 
3811000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000094 
3811500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000093 
3812000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000093 
3812500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000093 
3813000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000093 
3813500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000092 
3814000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000092 
3814500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000092 
3815000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000092 
3815500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000091 
3816000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000091 
3816500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000091 
3817000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000091 
3817500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000090 
3818000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000090 
3818500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000090 
3819000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000090 
3819500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008F 
3820000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008F 
3820500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000008F 
3821000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000008F 
3821500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000008E 
3822000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000008E 
3822500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008E 
3823000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008E 
3823500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008D 
3824000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008D 
3824500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008D 
3825000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008D 
3825500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008C 
3826000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008C 
3826500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008C 
3827000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008C 
3827500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008B 
3828000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008B 
3828500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008B 
3829000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000008B 
3829500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008A 
3830000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000008A 
3830500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000008A 
3831000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000008A 
3831500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000089 
3832000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000089 
3832500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000089 
3833000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000089 
3833500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000088 
3834000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000088 
3834500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000088 
3835000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000088 
3835500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000087 
3836000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000087 
3836500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000087 
3837000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000087 
3837500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000086 
3838000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000086 
3838500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000086 
3839000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000086 
3839500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000085 
3840000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000085 
3840500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000085 
3841000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000085 
3841500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000084 
3842000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000084 
3842500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000084 
3843000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000084 
3843500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000083 
3844000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000083 
3844500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000083 
3845000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000083 
3845500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000082 
3846000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000082 
3846500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000082 
3847000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000082 
3847500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000081 
3848000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 00000081 
3848500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000081 
3849000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 00000081 
3849500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000080 
3850000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000080 
3850500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000080 
3851000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 00000080 
3851500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007F 
3852000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007F 
3852500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007F 
3853000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007F 
3853500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007E 
3854000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007E 
3854500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007E 
3855000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007E 
3855500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007D 
3856000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007D 
3856500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007D 
3857000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007D 
3857500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007C 
3858000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007C 
3858500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000007C 
3859000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000007C 
3859500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000007B 
3860000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0000007B 
3860500000000.0> 1 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007B 
3861000000000.0> 0 = 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0000007B 
3861500000000.0> 1 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007A 
3862000000000.0> 0 = 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0000007A 
3862500000000.0> 1 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000007A 
3863000000000.0> 0 = 1 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0000007A 
3863500000000.0> 1 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000079 
3864000000000.0> 0 = 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 00000079 
